RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty5,SCLSingle Family Low IncomeLighting Interior Specialty5Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyLED - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,5,LED - Specialty,Existing,722903.0976,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186,862616.7186
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty4,SCLSingle Family Low IncomeLighting Interior Specialty4Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyMarket Average Lighting Interior - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,4,Market Average Lighting Interior - Specialty,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty3,SCLSingle Family Low IncomeLighting Interior Specialty3Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyCFL - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,3,CFL - Specialty,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty2,SCLSingle Family Low IncomeLighting Interior Specialty2Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyEISA 2020 Backstop Interior - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,2,EISA 2020 Backstop Interior - Specialty,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty1,SCLSingle Family Low IncomeLighting Interior Specialty1Existing,SCLSingle Family Low IncomeLighting Interior SpecialtyIncandescent - SpecialtyExisting,SCLSingle Family Low IncomeLighting Interior SpecialtyExisting,SCL,Single Family Low Income,Lighting Interior Specialty,1,Incandescent - Specialty,Existing,139713.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty5,SCLSingle Family Low IncomeLighting Interior Specialty5New,SCLSingle Family Low IncomeLighting Interior SpecialtyLED - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,5,LED - Specialty,New,0,3282.854169,7054.183972,10698.64101,13564.58848,16542.70631,20075.7127,23951.81027,28049.98663,31934.0148,35549.34224,39183.37866,42835.95057,46506.87993,50195.98415,53903.07609,57627.96404,61370.4517,65130.33818,68907.41804,72718.78096
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty4,SCLSingle Family Low IncomeLighting Interior Specialty4New,SCLSingle Family Low IncomeLighting Interior SpecialtyMarket Average Lighting Interior - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,4,Market Average Lighting Interior - Specialty,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty3,SCLSingle Family Low IncomeLighting Interior Specialty3New,SCLSingle Family Low IncomeLighting Interior SpecialtyCFL - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,3,CFL - Specialty,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty2,SCLSingle Family Low IncomeLighting Interior Specialty2New,SCLSingle Family Low IncomeLighting Interior SpecialtyEISA 2020 Backstop Interior - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,2,EISA 2020 Backstop Interior - Specialty,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Specialty,SCLSingle Family Low IncomeLighting Interior Specialty1,SCLSingle Family Low IncomeLighting Interior Specialty1New,SCLSingle Family Low IncomeLighting Interior SpecialtyIncandescent - SpecialtyNew,SCLSingle Family Low IncomeLighting Interior SpecialtyNew,SCL,Single Family Low Income,Lighting Interior Specialty,1,Incandescent - Specialty,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard6,SCLSingle Family Low IncomeLighting Interior Standard6Existing,SCLSingle Family Low IncomeLighting Interior StandardLEDExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,6,LED,Existing,737810.2414,789757.4917,814829.5459,829248.7037,838027.5582,843724.715,847663.0681,850540.3902,852735.8393,854464.2204,855853.9582,856986.7831,857918.1589,858687.9829,859326.3417,859856.7267,860297.9239,860665.1931,860971.0532,861225.8378,861438.1089
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard5,SCLSingle Family Low IncomeLighting Interior Standard5Existing,SCLSingle Family Low IncomeLighting Interior StandardMarket Average Lighting InteriorExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,5,Market Average Lighting Interior,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard4,SCLSingle Family Low IncomeLighting Interior Standard4Existing,SCLSingle Family Low IncomeLighting Interior StandardCFLExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,4,CFL,Existing,40675.6222,33896.35183,28246.95986,23539.13322,19615.94435,16346.62029,13622.18357,11351.81965,9459.849705,7883.208087,6569.340073,5474.450061,4562.041717,3801.701431,3168.084526,2640.070438,2200.058698,1833.382249,1527.818541,1273.182117,1060.985098
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard3,SCLSingle Family Low IncomeLighting Interior Standard3Existing,SCLSingle Family Low IncomeLighting Interior StandardEISA 2020 Backstop Interior LampExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,3,EISA 2020 Backstop Interior Lamp,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard2,SCLSingle Family Low IncomeLighting Interior Standard2Existing,SCLSingle Family Low IncomeLighting Interior StandardHalogen - EISA StandardExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,2,Halogen - EISA Standard,Existing,77690.64916,38845.32458,19422.66229,9711.331145,4855.665573,2427.832786,1213.916393,606.9581966,303.4790983,151.7395491,75.86977457,37.93488729,18.96744364,9.483721821,4.741860911,2.370930455,1.185465228,0.592732614,0.296366307,0.148183153,0.074091577
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard1,SCLSingle Family Low IncomeLighting Interior Standard1Existing,SCLSingle Family Low IncomeLighting Interior StandardIncandescent - Below StandardExisting,SCLSingle Family Low IncomeLighting Interior StandardExisting,SCL,Single Family Low Income,Lighting Interior Standard,1,Incandescent - Below Standard,Existing,6322.655309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard6,SCLSingle Family Low IncomeLighting Interior Standard6New,SCLSingle Family Low IncomeLighting Interior StandardLEDNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,6,LED,New,0,3282.406808,7053.222684,10697.18309,13562.74001,16540.45201,20072.97694,23948.54631,28046.16421,31929.66309,35544.49786,39178.03907,42830.11323,46500.54234,50189.14385,53895.73061,57620.11096,61362.08862,65121.46274,68898.02789,72708.87143
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard5,SCLSingle Family Low IncomeLighting Interior Standard5New,SCLSingle Family Low IncomeLighting Interior StandardMarket Average Lighting InteriorNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,5,Market Average Lighting Interior,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard4,SCLSingle Family Low IncomeLighting Interior Standard4New,SCLSingle Family Low IncomeLighting Interior StandardCFLNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,4,CFL,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard3,SCLSingle Family Low IncomeLighting Interior Standard3New,SCLSingle Family Low IncomeLighting Interior StandardEISA 2020 Backstop Interior LampNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,3,EISA 2020 Backstop Interior Lamp,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard2,SCLSingle Family Low IncomeLighting Interior Standard2New,SCLSingle Family Low IncomeLighting Interior StandardHalogen - EISA StandardNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,2,Halogen - EISA Standard,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeLighting Interior Standard,SCLSingle Family Low IncomeLighting Interior Standard1,SCLSingle Family Low IncomeLighting Interior Standard1New,SCLSingle Family Low IncomeLighting Interior StandardIncandescent - Below StandardNew,SCLSingle Family Low IncomeLighting Interior StandardNew,SCL,Single Family Low Income,Lighting Interior Standard,1,Incandescent - Below Standard,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave3,SCLSingle Family Low IncomeMicrowave3Existing,SCLSingle Family Low IncomeMicrowaveTSL4 EfficiencyExisting,SCLSingle Family Low IncomeMicrowaveExisting,SCL,Single Family Low Income,Microwave,3,TSL4 Efficiency,Existing,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039,8166.829039
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave2,SCLSingle Family Low IncomeMicrowave2Existing,SCLSingle Family Low IncomeMicrowaveMarket Average MicrowaveExisting,SCLSingle Family Low IncomeMicrowaveExisting,SCL,Single Family Low Income,Microwave,2,Market Average Microwave,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave1,SCLSingle Family Low IncomeMicrowave1Existing,SCLSingle Family Low IncomeMicrowaveFederal Standard 2016 MicrowaveExisting,SCLSingle Family Low IncomeMicrowaveExisting,SCL,Single Family Low Income,Microwave,1,Federal Standard 2016 Microwave,Existing,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077,21778.21077
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave3,SCLSingle Family Low IncomeMicrowave3New,SCLSingle Family Low IncomeMicrowaveTSL4 EfficiencyNew,SCLSingle Family Low IncomeMicrowaveNew,SCL,Single Family Low Income,Microwave,3,TSL4 Efficiency,New,0,31.08044185,66.78552973,101.289449,128.4228241,156.6181728,190.0669323,226.7639096,265.5634194,302.3354797,336.5636143,370.9688762,405.549623,440.3041691,475.2307858,510.3277014,545.5931007,581.0251254,616.6218736,652.3814002,688.4655019
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave2,SCLSingle Family Low IncomeMicrowave2New,SCLSingle Family Low IncomeMicrowaveMarket Average MicrowaveNew,SCLSingle Family Low IncomeMicrowaveNew,SCL,Single Family Low Income,Microwave,2,Market Average Microwave,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeMicrowave,SCLSingle Family Low IncomeMicrowave1,SCLSingle Family Low IncomeMicrowave1New,SCLSingle Family Low IncomeMicrowaveFederal Standard 2016 MicrowaveNew,SCLSingle Family Low IncomeMicrowaveNew,SCL,Single Family Low Income,Microwave,1,Federal Standard 2016 Microwave,New,0,82.88117827,178.094746,270.1051973,342.4608643,417.6484608,506.8451528,604.703759,708.1691183,806.2279458,897.5029714,989.2503367,1081.465661,1174.144451,1267.282095,1360.87387,1454.914935,1549.400334,1644.324996,1739.683734,1835.908005
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor2,SCLSingle Family Low IncomeMonitor2Existing,SCLSingle Family Low IncomeMonitorENERGY STAR DisplayExisting,SCLSingle Family Low IncomeMonitorExisting,SCL,Single Family Low Income,Monitor,2,ENERGY STAR Display,Existing,2118.245958,2118.245977,2118.245992,2118.246004,2118.246013,2118.246021,2118.246027,2118.246032,2118.246036,2118.246039,2118.246041,2118.246043,2118.246045,2118.246046,2118.246047,2118.246048,2118.246049,2118.246049,2118.24605,2118.24605,2118.24605
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor1,SCLSingle Family Low IncomeMonitor1Existing,SCLSingle Family Low IncomeMonitorStandard MonitorExisting,SCLSingle Family Low IncomeMonitorExisting,SCL,Single Family Low Income,Monitor,1,Standard Monitor,Existing,22762.99985,22762.99983,22762.99981,22762.9998,22762.99979,22762.99978,22762.99978,22762.99977,22762.99977,22762.99977,22762.99976,22762.99976,22762.99976,22762.99976,22762.99976,22762.99976,22762.99976,22762.99976,22762.99976,22762.99976,22762.99976
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor2,SCLSingle Family Low IncomeMonitor2New,SCLSingle Family Low IncomeMonitorENERGY STAR DisplayNew,SCLSingle Family Low IncomeMonitorNew,SCL,Single Family Low Income,Monitor,2,ENERGY STAR Display,New,0,8.061393231,17.32228969,26.27163675,33.30927179,40.62235293,49.2980212,58.81618591,68.87968844,78.41732756,87.29514384,96.21890198,105.1881759,114.2025286,123.2615115,132.3646651,141.5115187,150.7015902,159.9343864,169.2094028,178.5686047
SCLSingle Family Low Income,SCLSingle Family Low IncomeMonitor,SCLSingle Family Low IncomeMonitor1,SCLSingle Family Low IncomeMonitor1New,SCLSingle Family Low IncomeMonitorStandard MonitorNew,SCLSingle Family Low IncomeMonitorNew,SCL,Single Family Low Income,Monitor,1,Standard Monitor,New,0,86.62897873,186.1480047,282.3190727,357.9465875,436.5340887,529.7641621,632.0478325,740.1917874,842.6847328,938.0871199,1033.983205,1130.368411,1227.238039,1324.58727,1422.411168,1520.704671,1619.462602,1718.679658,1818.350418,1918.925851
SCLSingle Family Low Income,SCLSingle Family Low IncomeMultifunction Device,SCLSingle Family Low IncomeMultifunction Device2,SCLSingle Family Low IncomeMultifunction Device2Existing,SCLSingle Family Low IncomeMultifunction DeviceENERGY STAR Multifunction Device (All-in-one)Existing,SCLSingle Family Low IncomeMultifunction DeviceExisting,SCL,Single Family Low Income,Multifunction Device,2,ENERGY STAR Multifunction Device (All-in-one),Existing,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263,41945.46263
SCLSingle Family Low Income,SCLSingle Family Low IncomeMultifunction Device,SCLSingle Family Low IncomeMultifunction Device1,SCLSingle Family Low IncomeMultifunction Device1Existing,SCLSingle Family Low IncomeMultifunction DeviceStandard Multifunction Device (All-in-one)Existing,SCLSingle Family Low IncomeMultifunction DeviceExisting,SCL,Single Family Low Income,Multifunction Device,1,Standard Multifunction Device (All-in-one),Existing,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263,1446.395263
SCLSingle Family Low Income,SCLSingle Family Low IncomeMultifunction Device,SCLSingle Family Low IncomeMultifunction Device2,SCLSingle Family Low IncomeMultifunction Device2New,SCLSingle Family Low IncomeMultifunction DeviceENERGY STAR Multifunction Device (All-in-one)New,SCLSingle Family Low IncomeMultifunction DeviceNew,SCL,Single Family Low Income,Multifunction Device,2,ENERGY STAR Multifunction Device (All-in-one),New,0,165.1360779,354.8437468,538.1693869,682.3339767,832.1410264,1009.860409,1204.838169,1410.987067,1606.363756,1788.224102,1971.025558,2154.759397,2339.416663,2524.988172,2711.46451,2898.836033,3087.092867,3276.224908,3466.221819,3657.943258
